g2g4 node 13210, Score -50, alpha -50, beta 590
h2h3 node 13211, Score -50, alpha -50, beta 590
h2h4 node 13212, Score -50, alpha -50, beta 590
e4e5 node 13213, Score -50, alpha -50, beta 590
b1a3 node 13222, Score -50, alpha -50, beta 590
b1c3 node 13228, Score -50, alpha -50, beta 590
b1d2 node 13241, Score -50, alpha -50, beta 590
g1e2 node 13247, Score -50, alpha -50, beta 590
g1f3 node 13253, Score -50, alpha -50, beta 590
g1h3 node 13261, Score -50, alpha -50, beta 590
e3d2 node 13262, Score -50, alpha -50, beta 590
e3c1 node 13263, Score -50, alpha -50, beta 590
e3f4 node 13264, Score -50, alpha -50, beta 590
e3g5 node 13265, Score -50, alpha -50, beta 590
e3h6 node 13270, Score -50, alpha -50, beta 590
e3d4 node 13272, Score 590, alpha -50, beta 590
	h7h6 node 13272, Score -590, alpha -590, beta 50
a2a3 node 13274, Score -50, alpha -50, beta 590
a2a4 node 13275, Score -50, alpha -50, beta 590
b2b3 node 13276, Score -50, alpha -50, beta 590
b2b4 node 13277, Score -50, alpha -50, beta 590
f2f3 node 13282, Score -50, alpha -50, beta 590
f2f4 node 13288, Score -50, alpha -50, beta 590
g2g3 node 13289, Score -50, alpha -50, beta 590
g2g4 node 13290, Score -50, alpha -50, beta 590
h2h3 node 13291, Score -50, alpha -50, beta 590
h2h4 node 13292, Score -50, alpha -50, beta 590
e4e5 node 13293, Score -50, alpha -50, beta 590
b1a3 node 13303, Score -50, alpha -50, beta 590
b1c3 node 13309, Score -50, alpha -50, beta 590
b1d2 node 13329, Score -50, alpha -50, beta 590
g1e2 node 13334, Score -50, alpha -50, beta 590
g1f3 node 13339, Score -50, alpha -50, beta 590
g1h3 node 13347, Score -50, alpha -50, beta 590
e3d2 node 13348, Score -50, alpha -50, beta 590
e3c1 node 13349, Score -50, alpha -50, beta 590
e3f4 node 13355, Score -50, alpha -50, beta 590
e3g5 node 13356, Score -50, alpha -50, beta 590
e3h6 node 13357, Score -50, alpha -50, beta 590
e3d4 node 13359, Score 590, alpha -50, beta 590
	h7h5 node 13359, Score -590, alpha -590, beta 50
a2a3 node 13361, Score -50, alpha -50, beta 590
a2a4 node 13362, Score -50, alpha -50, beta 590
b2b3 node 13363, Score -50, alpha -50, beta 590
b2b4 node 13364, Score -50, alpha -50, beta 590
f2f3 node 13365, Score -50, alpha -50, beta 590
f2f4 node 13366, Score -50, alpha -50, beta 590
g2g3 node 13367, Score -50, alpha -50, beta 590
g2g4 node 13368, Score -50, alpha -50, beta 590
h2h3 node 13369, Score -50, alpha -50, beta 590
h2h4 node 13370, Score -50, alpha -50, beta 590
b1a3 node 13371, Score -50, alpha -50, beta 590
b1c3 node 13382, Score -50, alpha -50, beta 590
b1d2 node 13383, Score -50, alpha -50, beta 590
g1e2 node 13384, Score -50, alpha -50, beta 590
g1f3 node 13389, Score -50, alpha -50, beta 590
g1h3 node 13390, Score -50, alpha -50, beta 590
e3d2 node 13391, Score -50, alpha -50, beta 590
e3c1 node 13392, Score -50, alpha -50, beta 590
e3f4 node 13393, Score -50, alpha -50, beta 590
e3g5 node 13394, Score -50, alpha -50, beta 590
e3h6 node 13395, Score -50, alpha -50, beta 590
e3d4 node 13397, Score 590, alpha -50, beta 590
	c6e5 node 13397, Score -590, alpha -590, beta 50
a2a3 node 13399, Score -50, alpha -50, beta 590
a2a4 node 13400, Score -50, alpha -50, beta 590
b2b3 node 13401, Score -50, alpha -50, beta 590
f2f3 node 13402, Score -50, alpha -50, beta 590
f2f4 node 13409, Score -50, alpha -50, beta 590
g2g3 node 13410, Score -50, alpha -50, beta 590
g2g4 node 13411, Score -50, alpha -50, beta 590
h2h3 node 13412, Score -50, alpha -50, beta 590
h2h4 node 13413, Score -50, alpha -50, beta 590
e4e5 node 13414, Score -50, alpha -50, beta 590
b1a3 node 13430, Score -50, alpha -50, beta 590
b1c3 node 13437, Score -50, alpha -50, beta 590
b1d2 node 13452, Score -50, alpha -50, beta 590
g1e2 node 13459, Score -50, alpha -50, beta 590
g1f3 node 13466, Score -50, alpha -50, beta 590
g1h3 node 13479, Score -50, alpha -50, beta 590
e3d2 node 13480, Score -50, alpha -50, beta 590
e3c1 node 13481, Score -50, alpha -50, beta 590
e3f4 node 13482, Score -50, alpha -50, beta 590
e3g5 node 13483, Score -50, alpha -50, beta 590
e3h6 node 13484, Score -50, alpha -50, beta 590
e3d4 node 13486, Score 590, alpha -50, beta 590
	c6b4 node 13486, Score -590, alpha -590, beta 50
a2a3 node 13488, Score -50, alpha -50, beta 590
a2a4 node 13489, Score -50, alpha -50, beta 590
b2b3 node 13490, Score -50, alpha -50, beta 590
b2b4 node 13491, Score -50, alpha -50, beta 590
f2f3 node 13496, Score -50, alpha -50, beta 590
f2f4 node 13501, Score -50, alpha -50, beta 590
g2g3 node 13502, Score -50, alpha -50, beta 590
g2g4 node 13503, Score -50, alpha -50, beta 590
h2h3 node 13504, Score -50, alpha -50, beta 590
h2h4 node 13505, Score -50, alpha -50, beta 590
e4e5 node 13506, Score -50, alpha -50, beta 590
b1a3 node 13524, Score -50, alpha -50, beta 590
b1c3 node 13535, Score -50, alpha -50, beta 590
b1d2 node 13558, Score -50, alpha -50, beta 590
g1e2 node 13563, Score -50, alpha -50, beta 590
g1f3 node 13568, Score -50, alpha -50, beta 590
g1h3 node 13573, Score -50, alpha -50, beta 590
e3d2 node 13574, Score -50, alpha -50, beta 590
e3c1 node 13575, Score -50, alpha -50, beta 590
e3f4 node 13580, Score -50, alpha -50, beta 590
e3g5 node 13581, Score -50, alpha -50, beta 590
e3h6 node 13582, Score -50, alpha -50, beta 590
e3d4 node 13584, Score 590, alpha -50, beta 590
	c6a5 node 13584, Score -590, alpha -590, beta 50
a2a3 node 13590, Score -50, alpha -50, beta 590
a2a4 node 13595, Score -50, alpha -50, beta 590
b2b3 node 13601, Score -50, alpha -50, beta 590
b2b4 node 13607, Score -50, alpha -50, beta 590
f2f3 node 13612, Score -50, alpha -50, beta 590
f2f4 node 13617, Score -50, alpha -50, beta 590
g2g3 node 13622, Score -50, alpha -50, beta 590
g2g4 node 13626, Score -50, alpha -50, beta 590
h2h3 node 13633, Score -50, alpha -50, beta 590
h2h4 node 13638, Score -50, alpha -50, beta 590
e4e5 node 13643, Score -50, alpha -50, beta 590
b1a3 node 13652, Score -50, alpha -50, beta 590
b1c3 node 13657, Score -50, alpha -50, beta 590
b1d2 node 13676, Score -50, alpha -50, beta 590
g1e2 node 13681, Score -50, alpha -50, beta 590
g1f3 node 13686, Score -50, alpha -50, beta 590
g1h3 node 13693, Score -50, alpha -50, beta 590
e3d2 node 13695, Score -50, alpha -50, beta 590
e3c1 node 13696, Score -50, alpha -50, beta 590
e3f4 node 13701, Score -50, alpha -50, beta 590
e3g5 node 13706, Score -50, alpha -50, beta 590
e3h6 node 13707, Score -50, alpha -50, beta 590
e3d4 node 13708, Score 590, alpha -50, beta 590
	c6b8 node 13708, Score -590, alpha -590, beta 50
a2a3 node 13710, Score -50, alpha -50, beta 590
a2a4 node 13711, Score -50, alpha -50, beta 590
b2b3 node 13712, Score -50, alpha -50, beta 590
b2b4 node 13713, Score -50, alpha -50, beta 590
f2f3 node 13719, Score -50, alpha -50, beta 590
f2f4 node 13727, Score -50, alpha -50, beta 590
g2g3 node 13728, Score -50, alpha -50, beta 590
g2g4 node 13729, Score -50, alpha -50, beta 590
h2h3 node 13730, Score -50, alpha -50, beta 590
h2h4 node 13731, Score -50, alpha -50, beta 590
e4e5 node 13732, Score -50, alpha -50, beta 590
b1a3 node 13744, Score -50, alpha -50, beta 590
b1c3 node 13752, Score -50, alpha -50, beta 590
b1d2 node 13769, Score -50, alpha -50, beta 590
g1e2 node 13777, Score -50, alpha -50, beta 590
g1f3 node 13785, Score -50, alpha -50, beta 590
g1h3 node 13795, Score -50, alpha -50, beta 590
e3d2 node 13796, Score -50, alpha -50, beta 590
e3c1 node 13797, Score -50, alpha -50, beta 590
e3f4 node 13803, Score -50, alpha -50, beta 590
e3g5 node 13804, Score -50, alpha -50, beta 590
e3h6 node 13805, Score -50, alpha -50, beta 590
e3d4 node 13806, Score 590, alpha -50, beta 590
	c6d8 node 13806, Score -590, alpha -590, beta 50
a2a3 node 13808, Score -50, alpha -50, beta 590
a2a4 node 13809, Score -50, alpha -50, beta 590
b2b3 node 13810, Score -50, alpha -50, beta 590
b2b4 node 13811, Score -50, alpha -50, beta 590
f2f3 node 13812, Score -50, alpha -50, beta 590
f2f4 node 13813, Score -50, alpha -50, beta 590
g2g3 node 13814, Score -50, alpha -50, beta 590
g2g4 node 13815, Score -50, alpha -50, beta 590
h2h3 node 13816, Score -50, alpha -50, beta 590
h2h4 node 13817, Score -50, alpha -50, beta 590
e4e5 node 13818, Score -50, alpha -50, beta 590
b1a3 node 13819, Score -50, alpha -50, beta 590
b1c3 node 13825, Score -50, alpha -50, beta 590
b1d2 node 13826, Score -50, alpha -50, beta 590
g1e2 node 13827, Score -50, alpha -50, beta 590
g1f3 node 13833, Score -50, alpha -50, beta 590
g1h3 node 13834, Score -50, alpha -50, beta 590
e3d2 node 13835, Score -50, alpha -50, beta 590
e3c1 node 13836, Score -50, alpha -50, beta 590
e3f4 node 13837, Score -50, alpha -50, beta 590
e3g5 node 13838, Score -50, alpha -50, beta 590
e3h6 node 13844, Score -50, alpha -50, beta 590
e3d4 node 13846, Score 590, alpha -50, beta 590
	g8h6 node 13846, Score -590, alpha -590, beta 50
a2a3 node 13848, Score -50, alpha -50, beta 590
a2a4 node 13849, Score -50, alpha -50, beta 590
b2b3 node 13850, Score -50, alpha -50, beta 590
b2b4 node 13851, Score -50, alpha -50, beta 590
f2f3 node 13852, Score -50, alpha -50, beta 590
f2f4 node 13853, Score -50, alpha -50, beta 590
g2g3 node 13854, Score -50, alpha -50, beta 590
g2g4 node 13855, Score -50, alpha -50, beta 590
h2h3 node 13856, Score -50, alpha -50, beta 590
h2h4 node 13857, Score -50, alpha -50, beta 590
e4e5 node 13858, Score -50, alpha -50, beta 590
b1a3 node 13859, Score -50, alpha -50, beta 590
b1c3 node 13860, Score -50, alpha -50, beta 590
b1d2 node 13861, Score -50, alpha -50, beta 590
g1e2 node 13862, Score -50, alpha -50, beta 590
g1f3 node 13863, Score -50, alpha -50, beta 590
g1h3 node 13864, Score -50, alpha -50, beta 590
e3d2 node 13865, Score -50, alpha -50, beta 590
e3c1 node 13866, Score -50, alpha -50, beta 590
e3f4 node 13867, Score -50, alpha -50, beta 590
e3g5 node 13868, Score -50, alpha -50, beta 590
e3h6 node 13869, Score -50, alpha -50, beta 590
e3d4 node 13872, Score 590, alpha -50, beta 590
	g8f6 node 13872, Score -590, alpha -590, beta 50
a2a3 node 13874, Score -50, alpha -50, beta 590
a2a4 node 13875, Score -50, alpha -50, beta 590
b2b3 node 13876, Score -50, alpha -50, beta 590
b2b4 node 13877, Score -50, alpha -50, beta 590
f2f3 node 13878, Score -50, alpha -50, beta 590
f2f4 node 13879, Score -50, alpha -50, beta 590
g2g3 node 13880, Score -50, alpha -50, beta 590
g2g4 node 13881, Score -50, alpha -50, beta 590
h2h3 node 13882, Score -50, alpha -50, beta 590
h2h4 node 13883, Score -50, alpha -50, beta 590
e4e5 node 13884, Score -50, alpha -50, beta 590
b1a3 node 13885, Score -50, alpha -50, beta 590
b1c3 node 13886, Score -50, alpha -50, beta 590
b1d2 node 13887, Score -50, alpha -50, beta 590
g1e2 node 13888, Score -50, alpha -50, beta 590
g1f3 node 13889, Score -50, alpha -50, beta 590
g1h3 node 13890, Score -50, alpha -50, beta 590
e3d2 node 13891, Score -50, alpha -50, beta 590
e3c1 node 13892, Score -50, alpha -50, beta 590
e3f4 node 13893, Score -50, alpha -50, beta 590
e3g5 node 13894, Score -50, alpha -50, beta 590
e3h6 node 13895, Score -50, alpha -50, beta 590
e3d4 node 13897, Score 590, alpha -50, beta 590
	c8d7 node 13897, Score -590, alpha -590, beta 50
a2a3 node 13899, Score -50, alpha -50, beta 590
a2a4 node 13900, Score -50, alpha -50, beta 590
b2b3 node 13901, Score -50, alpha -50, beta 590
b2b4 node 13902, Score -50, alpha -50, beta 590
f2f3 node 13903, Score -50, alpha -50, beta 590
f2f4 node 13904, Score -50, alpha -50, beta 590
g2g3 node 13905, Score -50, alpha -50, beta 590
g2g4 node 13906, Score -50, alpha -50, beta 590
h2h3 node 13907, Score -50, alpha -50, beta 590
h2h4 node 13908, Score -50, alpha -50, beta 590
e4e5 node 13909, Score -50, alpha -50, beta 590
b1a3 node 13910, Score -50, alpha -50, beta 590
b1c3 node 13911, Score -50, alpha -50, beta 590
b1d2 node 13912, Score -50, alpha -50, beta 590
g1e2 node 13913, Score -50, alpha -50, beta 590
g1f3 node 13914, Score -50, alpha -50, beta 590
g1h3 node 13915, Score -50, alpha -50, beta 590
e3d2 node 13916, Score -50, alpha -50, beta 590
e3c1 node 13917, Score -50, alpha -50, beta 590
e3f4 node 13918, Score -50, alpha -50, beta 590
e3g5 node 13919, Score -50, alpha -50, beta 590
e3h6 node 13920, Score -50, alpha -50, beta 590
e3d4 node 13923, Score 590, alpha -50, beta 590
	c8e6 node 13923, Score -590, alpha -590, beta 50
a2a3 node 13925, Score -50, alpha -50, beta 590
a2a4 node 13926, Score -50, alpha -50, beta 590
b2b3 node 13927, Score -50, alpha -50, beta 590
b2b4 node 13928, Score -50, alpha -50, beta 590
f2f3 node 13929, Score -50, alpha -50, beta 590
f2f4 node 13930, Score -50, alpha -50, beta 590
g2g3 node 13931, Score -50, alpha -50, beta 590
g2g4 node 13932, Score -50, alpha -50, beta 590
h2h3 node 13933, Score -50, alpha -50, beta 590
h2h4 node 13934, Score -50, alpha -50, beta 590
e4e5 node 13935, Score -50, alpha -50, beta 590
e4f5 node 13941, Score -50, alpha -50, beta 590
b1a3 node 13942, Score -50, alpha -50, beta 590
b1c3 node 13943, Score -50, alpha -50, beta 590
b1d2 node 13944, Score -50, alpha -50, beta 590
g1e2 node 13945, Score -50, alpha -50, beta 590
g1f3 node 13946, Score -50, alpha -50, beta 590
g1h3 node 13947, Score -50, alpha -50, beta 590
e3d2 node 13948, Score -50, alpha -50, beta 590
e3c1 node 13949, Score -50, alpha -50, beta 590
e3f4 node 13950, Score -50, alpha -50, beta 590
e3g5 node 13951, Score -50, alpha -50, beta 590
e3h6 node 13952, Score -50, alpha -50, beta 590
e3d4 node 13955, Score 590, alpha -50, beta 590
	c8f5 node 13955, Score -590, alpha -590, beta 50
Store pv move e3d4 at 65534
Store pv move c6d4 at 65534
d1d4 node 13960, Score 280, alpha -50, beta 590
a2a4 node 13961, Score 280, alpha 280, beta 590
b2b3 node 13962, Score 280, alpha 280, beta 590
b2b4 node 13963, Score 280, alpha 280, beta 590
f2f3 node 13964, Score 280, alpha 280, beta 590
f2f4 node 13965, Score 280, alpha 280, beta 590
g2g3 node 13966, Score 280, alpha 280, beta 590
h2h3 node 13967, Score 280, alpha 280, beta 590
h2h4 node 13968, Score 280, alpha 280, beta 590
e4e5 node 13969, Score 280, alpha 280, beta 590
b1a3 node 13970, Score 280, alpha 280, beta 590
b1c3 node 13971, Score 280, alpha 280, beta 590
b1d2 node 13972, Score 280, alpha 280, beta 590
g1e2 node 13973, Score 280, alpha 280, beta 590
g1f3 node 13974, Score 280, alpha 280, beta 590
g1h3 node 13975, Score 280, alpha 280, beta 590
e3d2 node 13976, Score 280, alpha 280, beta 590
e3c1 node 13977, Score 280, alpha 280, beta 590
e3f4 node 13978, Score 280, alpha 280, beta 590
e3g5 node 13979, Score 280, alpha 280, beta 590
e3h6 node 13980, Score 280, alpha 280, beta 590
e3d4 node 13986, Score 280, alpha 280, beta 590
c4d3 node 13987, Score 280, alpha 280, beta 590
c4e2 node 13988, Score 280, alpha 280, beta 590
c4f1 node 13989, Score 280, alpha 280, beta 590
c4b3 node 13990, Score 280, alpha 280, beta 590
c4d5 node 13991, Score 280, alpha 280, beta 590
c4e6 node 13992, Score 280, alpha 280, beta 590
c4f7 node 13993, Score 280, alpha 280, beta 590
c4b5 node 13994, Score 280, alpha 280, beta 590
c4a6 node 13995, Score 280, alpha 280, beta 590
d1c1 node 13996, Score 280, alpha 280, beta 590
d1d2 node 13997, Score 280, alpha 280, beta 590
d1d3 node 13998, Score 280, alpha 280, beta 590
a2a3 node 13999, Score 280, alpha 280, beta 590
d1e2 node 14000, Score 280, alpha 280, beta 590
d1f3 node 14001, Score 280, alpha 280, beta 590
d1g4 node 14002, Score 280, alpha 280, beta 590
d1c2 node 14003, Score 280, alpha 280, beta 590
d1b3 node 14004, Score 280, alpha 280, beta 590
d1a4 node 14005, Score 280, alpha 280, beta 590
e1f1 node 14006, Score 280, alpha 280, beta 590
Store pv move d1d4 at 65534
	c8g4 node 14006, Score -280, alpha -590, beta 50
a2a3 node 14008, Score -50, alpha -50, beta 280
a2a4 node 14009, Score -50, alpha -50, beta 280
b2b3 node 14010, Score -50, alpha -50, beta 280
b2b4 node 14011, Score -50, alpha -50, beta 280
f2f3 node 14012, Score -50, alpha -50, beta 280
f2f4 node 14013, Score -50, alpha -50, beta 280
g2g3 node 14014, Score -50, alpha -50, beta 280
g2g4 node 14015, Score -50, alpha -50, beta 280
g2h3 node 14021, Score -50, alpha -50, beta 280
e4e5 node 14022, Score -50, alpha -50, beta 280
b1a3 node 14023, Score -50, alpha -50, beta 280
b1c3 node 14043, Score -50, alpha -50, beta 280
b1d2 node 14044, Score -50, alpha -50, beta 280
g1e2 node 14045, Score -50, alpha -50, beta 280
g1f3 node 14053, Score -50, alpha -50, beta 280
g1h3 node 14059, Score -50, alpha -50, beta 280
e3d2 node 14060, Score -50, alpha -50, beta 280
e3c1 node 14061, Score -50, alpha -50, beta 280
e3f4 node 14062, Score -50, alpha -50, beta 280
e3g5 node 14063, Score -50, alpha -50, beta 280
e3h6 node 14064, Score -50, alpha -50, beta 280
e3d4 node 14067, Score 280, alpha -50, beta 280
	c8h3 node 14067, Score -280, alpha -280, beta 50
a2a3 node 14069, Score -50, alpha -50, beta 280
a2a4 node 14070, Score -50, alpha -50, beta 280
b2b3 node 14071, Score -50, alpha -50, beta 280
b2b4 node 14072, Score -50, alpha -50, beta 280
f2f3 node 14073, Score -50, alpha -50, beta 280
f2f4 node 14078, Score -50, alpha -50, beta 280
g2g3 node 14079, Score -50, alpha -50, beta 280
g2g4 node 14080, Score -50, alpha -50, beta 280
h2h3 node 14081, Score -50, alpha -50, beta 280
h2h4 node 14082, Score -50, alpha -50, beta 280
e4e5 node 14083, Score -50, alpha -50, beta 280
b1a3 node 14092, Score -50, alpha -50, beta 280
b1c3 node 14097, Score -50, alpha -50, beta 280
b1d2 node 14109, Score -50, alpha -50, beta 280
g1e2 node 14114, Score -50, alpha -50, beta 280
g1f3 node 14119, Score -50, alpha -50, beta 280
g1h3 node 14126, Score -50, alpha -50, beta 280
e3d2 node 14127, Score -50, alpha -50, beta 280
e3c1 node 14128, Score -50, alpha -50, beta 280
e3f4 node 14129, Score -50, alpha -50, beta 280
e3g5 node 14130, Score -50, alpha -50, beta 280
e3h6 node 14131, Score -50, alpha -50, beta 280
e3d4 node 14133, Score 280, alpha -50, beta 280
	a8b8 node 14133, Score -280, alpha -280, beta 50
a2a3 node 14135, Score -50, alpha -50, beta 280
a2a4 node 14136, Score -50, alpha -50, beta 280
b2b3 node 14137, Score -50, alpha -50, beta 280
b2b4 node 14138, Score -50, alpha -50, beta 280
f2f3 node 14139, Score -50, alpha -50, beta 280
f2f4 node 14140, Score -50, alpha -50, beta 280
g2g3 node 14141, Score -50, alpha -50, beta 280
g2g4 node 14142, Score -50, alpha -50, beta 280
h2h3 node 14143, Score -50, alpha -50, beta 280
h2h4 node 14144, Score -50, alpha -50, beta 280
e4e5 node 14145, Score -50, alpha -50, beta 280
b1a3 node 14146, Score -50, alpha -50, beta 280
b1c3 node 14147, Score -50, alpha -50, beta 280
b1d2 node 14148, Score -50, alpha -50, beta 280
g1e2 node 14149, Score -50, alpha -50, beta 280
g1f3 node 14150, Score -50, alpha -50, beta 280
g1h3 node 14151, Score -50, alpha -50, beta 280
e3d2 node 14152, Score -50, alpha -50, beta 280
e3c1 node 14153, Score -50, alpha -50, beta 280
e3f4 node 14154, Score -50, alpha -50, beta 280
e3g5 node 14155, Score -50, alpha -50, beta 280
e3h6 node 14156, Score -50, alpha -50, beta 280
e3d4 node 14157, Score -50, alpha -50, beta 280
e3c5 node 14158, Score -50, alpha -50, beta 280
e3b6 node 14159, Score -50, alpha -50, beta 280
e3a7 node 14160, Score -50, alpha -50, beta 280
d1c1 node 14161, Score -50, alpha -50, beta 280
d1d2 node 14162, Score -50, alpha -50, beta 280
d1d3 node 14163, Score -50, alpha -50, beta 280
d1d4 node 14164, Score -50, alpha -50, beta 280
d1d5 node 14165, Score -50, alpha -50, beta 280
d1d6 node 14166, Score -50, alpha -50, beta 280
d1d7 node 14167, Score -50, alpha -50, beta 280
d1d8 node 14168, Score -50, alpha -50, beta 280
d1e2 node 14169, Score -50, alpha -50, beta 280
d1f3 node 14170, Score -50, alpha -50, beta 280
d1g4 node 14171, Score -50, alpha -50, beta 280
d1h5 node 14172, Score -50, alpha -50, beta 280
d1c2 node 14173, Score -50, alpha -50, beta 280
d1b3 node 14174, Score -50, alpha -50, beta 280
d1a4 node 14175, Score -50, alpha -50, beta 280
e1d2 node 14176, Score -50, alpha -50, beta 280
	d4c4 node 14176, Score 50, alpha -280, beta 50
		c1e3 node 14176, Score -50, alpha -50, beta 30000
Store pv move f4c7 at 65534
Store pv move c6d4 at 65534
d1d4 node 14187, Score 40, alpha -50, beta 30000
a2a4 node 14188, Score 40, alpha 40, beta 30000
b2b3 node 14189, Score 40, alpha 40, beta 30000
b2b4 node 14190, Score 40, alpha 40, beta 30000
f2f3 node 14191, Score 40, alpha 40, beta 30000
g2g3 node 14192, Score 40, alpha 40, beta 30000
g2g4 node 14193, Score 40, alpha 40, beta 30000
h2h3 node 14194, Score 40, alpha 40, beta 30000
h2h4 node 14195, Score 40, alpha 40, beta 30000
e4e5 node 14196, Score 40, alpha 40, beta 30000
b1a3 node 14197, Score 40, alpha 40, beta 30000
b1c3 node 14198, Score 40, alpha 40, beta 30000
b1d2 node 14199, Score 40, alpha 40, beta 30000
g1e2 node 14200, Score 40, alpha 40, beta 30000
g1f3 node 14201, Score 40, alpha 40, beta 30000
g1h3 node 14202, Score 40, alpha 40, beta 30000
c4d3 node 14203, Score 40, alpha 40, beta 30000
c4e2 node 14204, Score 40, alpha 40, beta 30000
c4f1 node 14205, Score 40, alpha 40, beta 30000
c4b3 node 14206, Score 40, alpha 40, beta 30000
c4d5 node 14207, Score 40, alpha 40, beta 30000
c4e6 node 14208, Score 40, alpha 40, beta 30000
c4f7 node 14209, Score 40, alpha 40, beta 30000
c4b5 node 14210, Score 40, alpha 40, beta 30000
c4a6 node 14211, Score 40, alpha 40, beta 30000
f4g3 node 14212, Score 40, alpha 40, beta 30000
f4e3 node 14213, Score 40, alpha 40, beta 30000
f4d2 node 14214, Score 40, alpha 40, beta 30000
f4c1 node 14215, Score 40, alpha 40, beta 30000
f4g5 node 14216, Score 40, alpha 40, beta 30000
f4h6 node 14217, Score 40, alpha 40, beta 30000
f4e5 node 14218, Score 40, alpha 40, beta 30000
f4d6 node 14219, Score 40, alpha 40, beta 30000
f4c7 node 14220, Score 40, alpha 40, beta 30000
d1c1 node 14221, Score 40, alpha 40, beta 30000
d1d2 node 14222, Score 40, alpha 40, beta 30000
d1d3 node 14223, Score 40, alpha 40, beta 30000
a2a3 node 14224, Score 40, alpha 40, beta 30000
d1e2 node 14225, Score 40, alpha 40, beta 30000
d1f3 node 14226, Score 40, alpha 40, beta 30000
d1g4 node 14227, Score 40, alpha 40, beta 30000
d1h5 node 14228, Score 40, alpha 40, beta 30000
d1c2 node 14229, Score 40, alpha 40, beta 30000
d1b3 node 14230, Score 40, alpha 40, beta 30000
d1a4 node 14231, Score 40, alpha 40, beta 30000
e1f1 node 14232, Score 40, alpha 40, beta 30000
e1e2 node 14233, Score 40, alpha 40, beta 30000
Store pv move d1d4 at 65534
	a7a6 node 14233, Score -40, alpha -30000, beta 50
a2a3 node 14235, Score -50, alpha -50, beta 40
a2a4 node 14236, Score -50, alpha -50, beta 40
b2b3 node 14237, Score -50, alpha -50, beta 40
b2b4 node 14238, Score -50, alpha -50, beta 40
f2f3 node 14243, Score -50, alpha -50, beta 40
g2g3 node 14244, Score -50, alpha -50, beta 40
g2g4 node 14245, Score -50, alpha -50, beta 40
h2h3 node 14246, Score -50, alpha -50, beta 40
h2h4 node 14247, Score -50, alpha -50, beta 40
e4e5 node 14248, Score -50, alpha -50, beta 40
b1a3 node 14254, Score -50, alpha -50, beta 40
b1c3 node 14259, Score -50, alpha -50, beta 40
b1d2 node 14271, Score -50, alpha -50, beta 40
g1e2 node 14276, Score -50, alpha -50, beta 40
g1f3 node 14281, Score -50, alpha -50, beta 40
g1h3 node 14288, Score -50, alpha -50, beta 40
c4d3 node 14297, Score -50, alpha -50, beta 40
c4e2 node 14298, Score -50, alpha -50, beta 40
c4f1 node 14299, Score -50, alpha -50, beta 40
c4b3 node 14300, Score -50, alpha -50, beta 40
c4d5 node 14315, Score -50, alpha -50, beta 40
c4e6 node 14320, Score -50, alpha -50, beta 40
c4f7 node 14326, Score -50, alpha -50, beta 40
c4b5 node 14327, Score -50, alpha -50, beta 40
c4a6 node 14328, Score -50, alpha -50, beta 40
f4g3 node 14329, Score -50, alpha -50, beta 40
f4e3 node 14333, Score -50, alpha -50, beta 40
f4d2 node 14334, Score -50, alpha -50, beta 40
f4c1 node 14335, Score -50, alpha -50, beta 40
f4g5 node 14336, Score -50, alpha -50, beta 40
f4h6 node 14337, Score -50, alpha -50, beta 40
f4e5 node 14342, Score -50, alpha -50, beta 40
f4d6 node 14347, Score -50, alpha -50, beta 40
f4c7 node 14352, Score -50, alpha -50, beta 40
d1c1 node 14353, Score -50, alpha -50, beta 40
d1d2 node 14359, Score -50, alpha -50, beta 40
d1d3 node 14371, Score -50, alpha -50, beta 40
d1d4 node 14377, Score 40, alpha -50, beta 40
	a7a5 node 14377, Score -40, alpha -40, beta 50
a2a3 node 14379, Score -50, alpha -50, beta 40
a2a4 node 14380, Score -50, alpha -50, beta 40
b2b3 node 14381, Score -50, alpha -50, beta 40
b2b4 node 14382, Score -50, alpha -50, beta 40
f2f3 node 14387, Score -50, alpha -50, beta 40
g2g3 node 14388, Score -50, alpha -50, beta 40
g2g4 node 14389, Score -50, alpha -50, beta 40
h2h3 node 14390, Score -50, alpha -50, beta 40
h2h4 node 14391, Score -50, alpha -50, beta 40
e4e5 node 14392, Score -50, alpha -50, beta 40
b1a3 node 14398, Score -50, alpha -50, beta 40
b1c3 node 14403, Score -50, alpha -50, beta 40
b1d2 node 14415, Score -50, alpha -50, beta 40
g1e2 node 14420, Score -50, alpha -50, beta 40
g1f3 node 14425, Score -50, alpha -50, beta 40
g1h3 node 14432, Score -50, alpha -50, beta 40
c4d3 node 14441, Score -50, alpha -50, beta 40
c4e2 node 14442, Score -50, alpha -50, beta 40
c4f1 node 14443, Score -50, alpha -50, beta 40
c4b3 node 14444, Score -50, alpha -50, beta 40
c4d5 node 14455, Score -40, alpha -50, beta 40
c4e6 node 14456, Score -40, alpha -40, beta 40
c4f7 node 14462, Score -40, alpha -40, beta 40
c4b5 node 14463, Score -40, alpha -40, beta 40
c4a6 node 14464, Score -40, alpha -40, beta 40
f4g3 node 14465, Score -40, alpha -40, beta 40
f4e3 node 14466, Score -40, alpha -40, beta 40
f4d2 node 14467, Score -40, alpha -40, beta 40
f4c1 node 14468, Score -40, alpha -40, beta 40
f4g5 node 14469, Score -40, alpha -40, beta 40
f4h6 node 14470, Score -40, alpha -40, beta 40
